"","X","cluster"
"1434","SAUC",1
"1435","SGA",1
"1436","SHSP",1
"1437","SYPR",1
"1438","TKAT",1
"1439","UONE",1
"1440","UONEK",1
"1441","VNCE",1
"1442","WINA",1
"1443","XELB",1
"1444","GE",3
"1445","DAL",1
"1446","BA",4
"1447","JBLU",1
"1448","KNX",1
"1449","NLSN",1
"1450","LUV",1
"1451","CSX",1
"1452","PAYX",1
"1453","MMM",4
"1454","ARNC",1
"1455","UAL",1
"1456","DE",4
"1457","AAL",1
"1458","CAT",4
"1459","DOV",1
"1460","RTN",1
"1461","BAH",1
"1462","UTX",4
"1463","EMR",1
"1464","ADP",1
"1465","AER",1
"1466","ETN",1
"1467","ATI",1
"1468","HON",4
"1469","BCO",1
"1470","UNP",4
"1471","LMT",1
"1472","MTZ",1
"1473","UPS",4
"1474","GD",1
"1475","PWR",1
"1476","STNG",1
"1477","RSG",1
"1478","TOPS",1
"1479","KMT",1
"1480","FLR",1
"1481","FDX",4
"1482","AOBC",1
"1483","GWW",1
"1484","CMI",1
"1485","CNHI",1
"1486","NSC",1
"1487","HA",1
"1488","ITW",1
"1489","IRM",1
"1490","NOC",1
"1491","FLT",1
"1492","RXN",1
"1493","OSK",1
"1494","AMN",1
"1495","PCAR",1
"1496","IR",1
"1497","TISI",1
"1498","HMSY",1
"1499","KSU",1
"1500","GLOG",1
"1501","JBHT",1
"1502","EXPD",1
"1503","WERN",1
"1504","HCSG",1
"1505","CP",1
"1506","PNR",1
"1507","NAT",1
"1508","MLHR",1
"1509","FAST",1
"1510","BR",1
"1511","XPO",1
"1512","AGCO",1
"1513","CAR",1
"1514","URI",1
"1515","MCO",1
"1516","KBR",1
"1517","FISV",1
"1518","SAVE",1
"1519","CVA",1
"1520","SCS",1
"1521","CXW",1
"1522","PH",1
"1523","HDS",1
"1524","ATSG",1
"1525","ALLE",1
"1526","ERJ",1
"1527","AOS",1
"1528","KTOS",1
"1529","TRN",1
"1530","SPGI",1
"1531","RYAAY",1
"1532","HTZ",1
"1533","IEX",1
"1534","EFX",1
"1535","ROK",1
"1536","WM",1
"1537","RHI",1
"1538","AL",1
"1539","TDG",1
"1540","CAJ",4
"1541","CNI",1
"1542","SPAR",1
"1543","NMFC",1
"1544","BLDP",1
"1545","WCN",1
"1546","ABM",1
"1547","TYME",1
"1548","ALK",1
"1549","TEX",1
"1550","HDSN",1
"1551","CVEO",1
"1552","TRU",1
"1553","XYL",1
"1554","DY",1
"1555","CVG",1
"1556","QUAD",1
"1557","WAIR",1
"1558","TPC",1
"1559","ECHO",1
"1560","SSW",1
"1561","BECN",1
"1562","MWA",1
"1563","TKR",1
"1564","CLGX",1
"1565","G",1
"1566","CFX",1
"1567","CMCO",1
"1568","CRS",1
"1569","CATM",1
"1570","KNL",1
"1571","MRTN",1
"1572","DLX",1
"1573","MAN",1
"1574","AAXN",1
"1575","TNET",1
"1576","EEFT",1
"1577","TRI",1
"1578","PBI",1
"1579","JEC",1
"1580","WWD",1
"1581","TTC",1
"1582","HOLI",1
"1583","WAB",1
"1584","MTW",1
"1585","MIC",1
"1586","CHRW",1
"1587","LTM",1
"1588","DXPE",1
"1589","SPR",1
"1590","RCII",1
"1591","SERV",1
"1592","WNC",1
"1593","CSGP",1
"1594","FLS",1
"1595","RS",1
"1596","HEI",1
"1597","BWXT",1
"1598","WOR",1
"1599","HTLD",1
"1600","NAV",1
"1601","HII",1
"1602","MSA",1
"1603","ACM",1
"1604","SRCL",1
"1605","RYI",1
"1606","WNS",1
"1607","GLNG",1
"1608","RRD",1
"1609","TBI",1
"1610","MGRC",1
"1611","SPXC",1
"1612","TGI",1
"1613","R",1
"1614","GPN",1
"1615","FLOW",1
"1616","DHT",1
"1617","AAWW",1
"1618","DCI",1
"1619","FTAI",1
"1620","DSS",1
"1621","SBLK",1
"1622","CWST",1
"1623","AAN",1
"1624","AJRD",1
"1625","MLI",1
"1626","NDSN",1
"1627","ASC",1
"1628","LII",1
"1629","OSG",1
"1630","JKHY",1
"1631","VRSK",1
"1632","ATTO",1
"1633","GMLP",1
"1634","TNK",1
"1635","CPA",1
"1636","ASTE",1
"1637","UEPS",1
"1638","NMM",1
"1639","HSII",1
"1640","KEX",1
"1641","B",1
"1642","SCHN",1
"1643","NM",1
"1644","HSON",1
"1645","GVA",1
"1646","ODFL",1
"1647","TGP",1
"1648","ROP",1
"1649","RBA",1
"1650","NVGS",1
"1651","ACTG",1
"1652","GATX",1
"1653","MSM",1
"1654","GGG",1
"1655","GTLS",1
"1656","SKYW",1
"1657","NPO",1
"1658","SHLO",1
"1659","ITT",1
"1660","WCC",1
"1661","BRC",1
"1662","MCRN",1
"1663","SFL",1
"1664","PMTS",1
"1665","SALT",1
"1666","STB",1
"1667","GBX",1
"1668","GWR",1
"1669","VVI",1
"1670","EGL",1
"1671","ICFI",1
"1672","ACIW",1
"1673","CECE",1
"1674","III",1
"1675","YRCW",1
"1676","KRNT",1
"1677","CYD",1
"1678","MYRG",1
"1679","GLDD",1
"1680","LIQT",1
"1681","ENV",1
"1682","CAE",1
"1683","HXL",1
"1684","EME",1
"1685","PHG",1
"1686","HEES",1
"1687","HUBG",1
"1688","TWI",1
"1689","DCO",1
"1690","MMS",1
"1691","ERII",1
"1692","AEGN",1
"1693","PRIM",1
"1694","ZBRA",1
"1695","BGG",1
"1696","RADA",1
"1697","GOGL",1
"1698","CCRN",1
"1699","JBT",1
"1700","CMRE",1
"1701","AIT",1
"1702","SNX",1
"1703","ACCO",1
"1704","ASGN",1
"1705","OMAB",1
"1706","UHAL",1
"1707","VMI",1
"1708","AYR",1
"1709","FCN",1
"1710","WEX",1
"1711","ADES",1
"1712","BOOM",1
"1713","EXLS",1
"1714","RTRX",1
"1715","MNTX",1
"1716","LSTR",1
"1717","ARTX",1
"1718","SRT",1
"1719","CBZ",1
"1720","SAIA",1
"1721","RRTS",1
"1722","GOL",1
"1723","VEC",1
"1724","AIR",1
"1725","CPLP",1
"1726","JOBS",1
"1727","ASPS",1
"1728","SB",1
"1729","EURN",1
"1730","TGH",1
"1731","FWRD",1
"1732","MARA",1
"1733","LECO",1
"1734","ROL",1
"1735","PRGX",1
"1736","EXPO",1
"1737","KFY",1
"1738","HRI",1
"1739","LDL",1
"1740","PRLB",1
"1741","CR",1
"1742","LNN",1
"1743","CETX",1
"1744","CODI",1
"1745","AVAV",1
"1746","DSX",1
"1747","GIFI",1
"1748","BGSF",1
"1749","SSD",1
"1750","TNC",1
"1751","HURN",1
"1752","CVTI",1
"1753","TRTN",1
"1754","NNBR",1
"1755","NNA",1
"1756","ROLL",1
"1757","NSSC",1
"1758","AMRC",1
"1759","TNP",1
"1760","CLCT",1
"1761","BBSI",1
"1762","VLRS",1
"1763","CIR",1
"1764","THR",1
"1765","DHX",1
"1766","KFRC",1
"1767","TRS",1
"1768","NSP",1
"1769","OMEX",1
"1770","RECN",1
"1771","ASR",1
"1772","MORN",1
"1773","HZN",1
"1774","AIMC",1
"1775","PAC",1
"1776","CTEK",1
"1777","NVEE",1
"1778","ATRO",1
"1779","AZZ",1
"1780","KLXI",1
"1781","ECOL",1
"1782","AVH",1
"1783","TOO",1
"1784","GV",1
"1785","FSS",1
"1786","FRO",1
"1787","HY",1
"1788","CLH",1
"1789","MATX",1
"1790","ALGT",1
"1791","WTS",1
"1792","RAIL",1
"1793","FIX",1
"1794","ARCB",1
"1795","ACRX",1
"1796","CAI",1
"1797","MG",1
"1798","HAYN",1
"1799","ORN",1
"1800","SPEX",1
"1801","GRC",1
"1802","FLY",1
"1803","AGX",1
"1804","NXTD",1
"1805","DCIX",1
"1806","KAMN",1
"1807","HIL",1
"1808","NL",1
"1809","GHM",1
"1810","CUB",1
"1811","RGR",1
"1812","TTEC",1
"1813","ULBI",1
"1814","KELYA",1
"1815","HMLP",1
"1816","CSWI",1
"1817","CDTI",1
"1818","RAVN",1
"1819","KNOP",1
"1820","VRTV",1
"1821","TTEK",1
"1822","CCF",1
"1823","RLGT",1
"1824","CEA",1
"1825","HBP",1
"1826","ZEUS",1
"1827","FORR",1
"1828","STRL",1
"1829","STCN",1
"1830","GRAM",1
"1831","STN",1
"1832","CVU",1
"1833","EBF",1
"1834","PANL",1
"1835","IEP",1
"1836","ESNC",1
"1837","MPX",1
"1838","USAK",1
"1839","TG",1
"1840","IESC",1
"1841","BOSC",1
"1842","NPK",1
"1843","POWL",1
"1844","TITN",1
"1845","GSL",1
"1846","PFSW",1
"1847","TWIN",1
"1848","VSEC",1
"1849","SP",1
"1850","ALG",1
"1851","AXU",1
"1852","CREG",1
"1853","GENC",1
"1854","XONE",1
"1855","ULH",1
"1856","ERA",1
"1857","ESLT",1
"1858","GASS",1
"1859","KEQU",1
"1860","LTBR",1
"1861","MHH",1
"1862","SEII",1
"1863","CCRC",1
"1864","PFMT",1
"1865","GFN",1
"1866","JOB",1
"1867","AP",1
"1868","BWEN",1
"1869","CASS",1
"1870","CLWT",1
"1871","CVV",1
"1872","FSTR",1
"1873","FTEK",1
"1874","LMB",1
"1875","MAGS",1
"1876","PKOH",1
"1877","PPIH",1
"1878","SPLP",1
"1879","STAF",1
"1880","UUU",1
"1881","ZNH",1
"1882","SEB",1
"1883","WLFC",1
"1884","CLIR",1
"1885","SINO",1
"1886","SWP",1
"1887","SGRP",1
"1888","MICT",1
"1889","ACY",1
"1890","AIRI",1
"1891","AIRT",1
"1892","APDN",1
"1893","ARCW",1
"1894","ARTW",1
"1895","ASTC",1
"1896","AWX",1
"1897","AXR",1
"1898","BKYI",1
"1899","BLNK",1
"1900","CIX",1
"1901","CVR",1
"1902","DAC",1
"1903","DGLY",1
"1904","DLHC",1
"1905","DLNG",1
"1906","EEI",1
"1907","ENG",1
"1908","ESEA",1
"1909","ESTR",1
"1910","GFNCP",1
"1911","GLBS",1
"1912","GSH",1
"1913","HIHO",1
"1914","HWCC",1
"1915","IDSA",1
"1916","INS",1
"1917","IPWR",1
"1918","ISSC",1
"1919","KELYB",1
"1920","KIQ",1
"1921","LAWS",1
"1922","LIVE",1
"1923","LXFR",1
"1924","NTRP",1
"1925","OFLX",1
"1926","ORGS",1
"1927","PATI",1
"1928","PESI",1
"1929","PFIN",1
"1930","PTSI",1
"1931","PXS",1
"1932","SCX",1
"1933","SHIP",1
"1934","SIF",1
"1935","SMED",1
"1936","SPCB",1
"1937","SWJ",1
"1938","SXI",1
"1939","TATT",1
"1940","TAYD",1
"1941","USDP",1
"1942","VIRC",1
"1943","VTNR",1
"1944","WHLM",1
"1945","SRC",1
"1946","EQR",1
"1947","NLY",1
"1948","ARI",1
"1949","CCI",1
"1950","VTR",1
"1951","VER",1
"1952","WELL",1
"1953","PLD",1
"1954","BDN",1
"1955","Z",1
"1956","AIV",1
"1957","RLJ",1
"1958","DDR",1
"1959","KIM",1
"1960","BXMT",1
"1961","DLR",1
"1962","CLI",1
"1963","NYMT",1
"1964","LADR",1
"1965","DOC",1
"1966","PDM",1
"1967","QTS",1
"1968","AMH",1
"1969","HST",1
"1970","UE",1
"1971","WRE",1
"1972","DRE",1
"1973","CONE",1
"1974","KRG",1
"1975","RLGY",1
"1976","HPP",1
"1977","INVH",1
"1978","CTRE",1
"1979","NHI",1
"1980","CBL",1
"1981","O",1
"1982","SHO",1
"1983","BXP",1
"1984","STOR",1
"1985","SPG",1
"1986","CBRE",1
"1987","CXP",1
"1988","AGNC",1
"1989","MPW",1
"1990","CIM",1
"1991","LAMR",1
"1992","OFC",1
"1993","TWO",1
"1994","SLG",1
"1995","VNO",1
"1996","UDR",1
"1997","SBRA",1
"1998","HTA",1
"1999","LXP",1
"2000","KW",1
"2001","NNN",1
"2002","CUZ",1
"2003","ABR",1
"2004","ROIC",1
"2005","INN",1
"2006","OHI",1
"2007","SUI",1
"2008","ANH",1
"2009","SKT",1
"2010","WPG",1
"2011","DRH",1
"2012","CUBE",1
"2013","GLPI",1
"2014","HR",1
"2015","APLE",1
"2016","IRET",1
"2017","ESRT",1
"2018","PEB",1
"2019","ARE",1
"2020","MFA",1
"2021","LPT",1
"2022","AVB",1
"2023","MGP",1
"2024","MAA",1
"2025","XHR",1
"2026","FR",1
"2027","BRX",1
"2028","EXR",1
"2029","WRI",1
"2030","CPT",1
"2031","ALEX",1
"2032","STWD",1
"2033","XIN",1
"2034","GEO",1
"2035","BAM",4
"2036","SNR",1
"2037","SNH",1
"2038","STAG",1
"2039","IRS",1
"2040","EQC",1
"2041","DEI",1
"2042","BBX",1
"2043","NRZ",1
"2044","CTT",1
"2045","AHH",1
"2046","HIW",1
"2047","REXR",1
"2048","REG",1
"2049","ZG",1
"2050","MAC",1
"2051","RPAI",1
"2052","IVR",1
"2053","RESI",1
"2054","JLL",1
"2055","PSA",1
"2056","COR",1
"2057","PEI",1
"2058","AKR",1
"2059","FRT",1
"2060","IRT",1
"2061","ESS",1
"2062","HT",1
"2063","WPC",1
"2064","PCH",1
"2065","CLDT",1
"2066","GNL",1
"2067","DEA",1
"2068","AAT",1
"2069","NSA",1
"2070","WSR",1
"2071","RWT",1
"2072","FSP",1
"2073","APTS",1
"2074","RPT",1
"2075","MNR",1
"2076","ORC",1
"2077","CMO",1
"2078","FCPT",1
"2079","RHP",1
"2080","ADC",1
"2081","LSI",1
"2082","EPR",1
"2083","HHC",1
"2084","PMT",1
"2085","EGP",1
"2086","KRC",1
"2087","TRNO",1
"2088","TCO",1
"2089","STAR",1
"2090","LTC",1
"2091","ELS",1
"2092","CDR",1
"2093","BPY",1
"2094","CIO",1
"2095","BRG",1
"2096","HASI",1
"2097","ACC",1
"2098","AHT",1
"2099","DS",1
"2100","ARR",1
"2101","RMAX",1
"2102","MMI",1
"2103","JOE",1
"2104","RMR",1
"2105","FPI",1
"2106","FOR",1
"2107","PICO",1
"2108","EARN",1
"2109","PSB",1
"2110","WMC",1
"2111","LEJU",1
"2112","DX",1
"2113","NXRT",1
"2114","FRPH",1
"2115","CTO",1
"2116","FSV",1
"2117","GTY",1
"2118","UMH",1
"2119","GOOD",1
"2120","OLP",1
"2121","MITT",1
"2122","ACRE",1
"2123","BRT",1
"2124","CHMI",1
"2125","UHT",1
"2126","UBA",1
"2127","IOR",1
"2128","TRC",1
"2129","WHLR",1
"2130","GRIF",1
"2131","CIGI",1
"2132","SOHO",1
"2133","STRS",1
"2134","LMRK",1
"2135","GRBK",1
"2136","LAND",1
"2137","ALX",1
"2138","TPL",1
"2139","WHLRP",1
"2140","IRCP",1
"2141","CMCT",1
"2142","NYMTP",1
"2143","BFS",1
"2144","TCI",1
"2145","AGNCB",1
"2146","AJX",1
"2147","ARL",1
"2148","CDOR",1
"2149","CHCI",1
"2150","CKX",1
"2151","EMITF",1
"2152","ESBA",1
"2153","FISK",1
"2154","GYRO",1
"2155","HGSH",1
"2156","HMG",1
"2157","IHT",1
"2158","INTG",1
"2159","MAYS",1
"2160","MLP",1
"2161","NEN",1
"2162","NYMTO",1
"2163","OBAS",1
"2164","OGCP",1
"2165","PW",1
"2166","SELF",1
"2167","UBP",1
"2168","YRIV",1
"2169","T",3
"2170","VEON",1
"2171","VZ",3
"2172","CTL",1
"2173","NFLX",1
"2174","TMUS",1
"2175","AMT",1
"2176","DISH",1
"2177","LBTYK",1
"2178","LBTYA",1
"2179","GSAT",1
"2180","MBT",1
"2181","LBRDA",1
"2182","CHTR",1
"2183","VOD",4
"2184","ORBC",1
"2185","SBAC",1
"2186","KT",1
"2187","CHL",3
"2188","IRDM",1
"2189","LBRDK",1
"2190","GOGO",1
"2191","TSU",1
"2192","SKM",1
"2193","TEUM",1
"2194","RBBN",1
"2195","VIV",1
"2196","VG",1
"2197","BCE",1
"2198","CCOI",1
"2199","CNSL",1
"2200","FTR",1
"2201","ALSK",1
"2202","EGHT",1
"2203","I",1
"2204","TEF",4
"2205","HCHC",1
"2206","TDS",1
"2207","RCI",1
"2208","GLOW",1
"2209","GTT",1
"2210","TU",1
"2211","CHU",4
"2212","CBB",1
"2213","TLK",1
"2214","SITO",1
"2215","LILAK",1
"2216","SJR",1
"2217","TEO",1
"2218","TKC",1
"2219","IDCC",1
"2220","IDT",1
"2221","PHI",1
"2222","HMTV",1
"2223","SHEN",1
"2224","CABO",1
"2225","CHT",1
"2226","USM",1
"2227","OOMA",1
"2228","SPOK",1
"2229","LILA",1
"2230","ORAN",4
"2231","UTSI",1
"2232","ATNI",1
"2233","CEL",1
"2234","GLIBP",1
"2235","CHA",4
"2236","TDA",1
"2237","TDE",4
"2238","UZA",1
"2239","BCOM",1
"2240","AMOV",4
"2241","IPAS",1
"2242","LBTYB",4
"2243","MTSL",1
"2244","OTEL",1
"2245","PTNR",1
"2246","SIFY",1
"2247","TDI",4
"2248","TDJ",1
"2249","VZA",2
"2250","KMI",1
"2251","XOM",3
"2252","HAL",1
"2253","MRO",1
"2254","SWN",1
"2255","SLB",4
"2256","DVN",1
"2257","MPC",1
"2258","COP",4
"2259","CHK",1
"2260","CVX",3
"2261","NBR",1
"2262","SRCI",1
"2263","JAG",1
"2264","APA",1
"2265","KOS",1
"2266","LPI",1
"2267","PTEN",1
"2268","QEP",1
"2269","RIG",1
"2270","DNR",1
"2271","EOG",1
"2272","OAS",1
"2273","OKE",1
"2274","HES",1
"2275","OXY",4
"2276","CVE",1
"2277","FTI",1
"2278","MDR",1
"2279","ECA",1
"2280","RES",1
"2281","WMB",1
"2282","SU",4
"2283","PE",1
"2284","PAA",1
"2285","VLO",1
"2286","AR",1
"2287","SM",1
"2288","COG",1
"2289","EPD",1
"2290","NBL",1
"2291","WLL",1
"2292","CRZO",1
"2293","CLR",1
"2294","PXD",1
"2295","WPX",1
"2296","WTI",1
"2297","XEC",1
"2298","SGU",1
"2299","NOV",1
"2300","CPE",1
"2301","NE",1
"2302","BP",4
"2303","MUR",1
"2304","SHLX",1
"2305","CXO",1
"2306","HLX",1
"2307","HP",1
"2308","LNG",1
"2309","PBF",1
"2310","CNQ",1
"2311","CNX",1
"2312","OII",1
"2313","PSX",1
"2314","RRC",1
"2315","FET",1
"2316","FANG",1
"2317","NOG",1
"2318","GTE",1
"2319","ENB",1
"2320","TRP",1
"2321","BTE",1
"2322","CRC",1
"2323","PEIX",1
"2324","PDS",1
"2325","TCP",1
"2326","EQT",1
"2327","OIS",1
"2328","SEMG",1
"2329","PAGP",1
"2330","REGI",1
"2331","ENLC",1
"2332","MPLX",1
"2333","EC",4
"2334","DO",1
"2335","AROC",1
"2336","DNOW",1
"2337","REI",1
"2338","DRQ",1
"2339","MTDR",1
"2340","PSXP",1
"2341","NGL",1
"2342","HFC",1
"2343","MMP",1
"2344","TRGP",1
"2345","CQP",1
"2346","GPOR",1
"2347","WES",1
"2348","PDCE",1
"2349","TELL",1
"2350","MRC",1
"2351","CPG",1
"2352","IMO",1
"2353","DK",1
"2354","DCP",1
"2355","CNXM",1
"2356","TK",1
"2357","YPF",1
"2358","NS",1
"2359","MCF",1
"2360","SNP",4
"2361","TTI",1
"2362","EQM",1
"2363","INT",1
"2364","BAS",1
"2365","GEL",1
"2366","HEP",1
"2367","MTRX",1
"2368","TOT",3
"2369","ERF",1
"2370","NFG",1
"2371","USAC",1
"2372","PBA",1
"2373","ENBL",1
"2374","NR",1
"2375","CLMT",1
"2376","EEQ",1
"2377","FTK",1
"2378","AXAS",1
"2379","PTR",3
"2380","SSL",1
"2381","E",4
"2382","CRR",1
"2383","VNOM",1
"2384","ZN",1
"2385","FI",1
"2386","CVI",1
"2387","NOA",1
"2388","CLB",1
"2389","GLP",1
"2390","PER",1
"2391","AREX",1
"2392","BCEI",1
"2393","CRK",1
"2394","EPM",1
"2395","UGP",1
"2396","CEI",1
"2397","PARR",1
"2398","EXTN",1
"2399","PBFX",1
"2400","ROYT",1
"2401","NGS",1
"2402","GPRK",1
"2403","LLEX",1
"2404","CLNE",1
"2405","ICD",1
"2406","ESTE",1
"2407","IO",1
"2408","HOS",1
"2409","CKH",1
"2410","OBE",1
"2411","SMLP",1
"2412","CEO",4
"2413","KEG",1
"2414","GLOP",1
"2415","UNT",1
"2416","YUMA",1
"2417","ESES",1
"2418","TDW",1
"2419","USEG",1
"2420","EGY",1
"2421","MMLP",1
"2422","BKEP",1
"2423","GEOS",1
"2424","BSM",1
"2425","PGH",1
"2426","TAT",1
"2427","CCLP",1
"2428","CAPL",1
"2429","DKL",1
"2430","VET",1
"2431","CELP",1
"2432","GPP",1
"2433","SDPI",1
"2434","TGA",1
"2435","MXC",1
"2436","DWSN",1
"2437","AE",1
"2438","GNE",1
"2439","PFIE",1
"2440","PHX",1
"2441","SRLP",1
"2442","PED",1
"2443","SHI",1
"2444","BKEPP",1
"2445","BRN",1
"2446","CRT",1
"2447","DMLP",1
"2448","ENSV",1
"2449","GBR",1
"2450","HUSA",1
"2451","LONE",1
"2452","MARPS",1
"2453","MCEP",1
"2454","PNRG",1
"2455","RCON",1
"2456","SAEX",1
"2457","SNMP",1
"2458","TGC",1
"2459","TRCH",1
"2460","BAC",3
"2461","WFC",3
"2462","AIG",4
"2463","C",3
"2464","MS",4
"2465","JPM",3
"2466","BBD",4
"2467","AXP",4
"2468","V",1
"2469","KEY",1
"2470","RF",1
"2471","IBN",1
"2472","MSCI",1
"2473","RDN",1
"2474","AABA",1
"2475","PYPL",1
"2476","SCHW",1
"2477","STI",1
"2478","ITUB",3
"2479","BK",4
"2480","FITB",1
"2481","USB",4
"2482","HBAN",1
"2483","DB",3
"2484","PGR",1
"2485","BCS",3
"2486","BX",4
"2487","SYF",1
"2488","MTG",1
"2489","ZION",1
"2490","BBT",1
"2491","CFG",1
"2492","FNB",1
"2493","VOYA",1
"2494","NTRS",1
"2495","KKR",1
"2496","WRB",1
"2497","STL",1
"2498","NYCB",1
"2499","MET",4
"2500","AFL",1
"2501","GS",3
"2502","MA",1
"2503","ICE",1
"2504","IVZ",1
"2505","SLM",1
"2506","CME",1
"2507","PPBI",1
"2508","ETFC",1
"2509","WDR",1
"2510","AMTD",1
"2511","PNC",4
"2512","ARCC",1
"2513","FNF",1
"2514","LC",1
"2515","BEN",1
"2516","NAVI",4
"2517","FHN",1
"2518","LYG",4
"2519","ALLY",1
"2520","EVR",1
"2521","WU",1
"2522","HOMB",1
"2523","CS",3
"2524","ISBC",1
"2525","AGO",1
"2526","CB",1
"2527","PRU",4
"2528","PBCT",1
"2529","UCBI",1
"2530","CBSH",1
"2531","SC",1
"2532","HIG",1
"2533","ING",4
"2534","UBS",3
"2535","CNO",1
"2536","BANC",1
"2537","OMF",1
"2538","COF",4
"2539","TROW",1
"2540","FBP",1
"2541","BGCP",1
"2542","ASB",1
"2543","AEG",1
"2544","EWBC",1
"2545","STT",1
"2546","VLY",1
"2547","APO",1
"2548","MMC",1
"2549","GNW",1
"2550","L",1
"2551","MBI",1
"2552","ONB",1
"2553","DFS",1
"2554","NGHC",1
"2555","UNM",1
"2556","BHF",1
"2557","SIVB",1
"2558","LPLA",1
"2559","SEIC",1
"2560","ALL",1
"2561","KRNY",1
"2562","MFC",1
"2563","UMPQ",1
"2564","PNFP",1
"2565","CBOE",1
"2566","PHH",1
"2567","TCF",1
"2568","RY",4
"2569","TRV",1
"2570","ADS",1
"2571","AXS",1
"2572","ESNT",1
"2573","SMFG",3
"2574","FULT",1
"2575","LAZ",1
"2576","LNC",1
"2577","CMA",1
"2578","PFG",1
"2579","STFC",1
"2580","HSBC",3
"2581","HDB",1
"2582","WAL",1
"2583","ARES",1
"2584","WAFD",1
"2585","BKU",1
"2586","FII",1
"2587","ACGL",1
"2588","AEL",1
"2589","ORI",1
"2590","MC",1
"2591","NMIH",1
"2592","LFC",4
"2593","NBHC",1
"2594","BPOP",1
"2595","GWB",1
"2596","TD",4
"2597","BRO",1
"2598","FAF",1
"2599","KMPR",1
"2600","BLK",1
"2601","TRUP",1
"2602","HOPE",1
"2603","AON",1
"2604","BXS",1
"2605","RJF",1
"2606","AMP",1
"2607","CM",4
"2608","TCBI",1
"2609","OCN",1
"2610","NWBI",1
"2611","PSEC",1
"2612","WETF",1
"2613","SF",1
"2614","WBS",1
"2615","TPRE",1
"2616","VIRT",1
"2617","GHL",1
"2618","CFR",1
"2619","BNS",3
"2620","EV",1
"2621","CINF",1
"2622","GLRE",1
"2623","HLI",1
"2624","WTFC",1
"2625","FCF",1
"2626","FANH",1
"2627","BKCC",1
"2628","MTB",1
"2629","FDS",1
"2630","PACW",1
"2631","AIZ",1
"2632","PRA",1
"2633","UMBF",1
"2634","BAP",1
"2635","OCSL",1
"2636","HTLF",1
"2637","CUBI",1
"2638","APAM",1
"2639","STC",1
"2640","FFBC",1
"2641","BMO",4
"2642","AJG",1
"2643","RGA",1
"2644","KB",1
"2645","FHB",1
"2646","SNV",1
"2647","MGI",1
"2648","OSBC",1
"2649","BRKL",1
"2650","ONDK",1
"2651","IBKR",1
"2652","CSFL",4
"2653","CFFN",1
"2654","RLI",1
"2655","UBSI",1
"2656","WLTW",1
"2657","FCFS",1
"2658","CNS",1
"2659","LM",1
"2660","GDOT",1
"2661","MCC",1
"2662","MCY",1
"2663","CATY",1
"2664","COLB",1
"2665","BPFH",1
"2666","COWN",1
"2667","EZPW",1
"2668","MHLD",1
"2669","WD",1
"2670","TBBK",1
"2671","NDAQ",1
"2672","WSFS",1
"2673","MKTX",1
"2674","ECPG",1
"2675","HRTG",1
"2676","CIB",1
"2677","HFWA",1
"2678","BHLB",1
"2679","TSC",1
"2680","RE",1
"2681","FBC",1
"2682","SFNC",1
"2683","LTS",1
"2684","PB",1
"2685","IBKC",1
"2686","TFSL",1
"2687","PRAA",1
"2688","AFG",1
"2689","BANR",1
"2690","SLF",1
"2691","SIGI",1
"2692","BOH",1
"2693","OFG",1
"2694","MFG",3
"2695","HTGC",1
"2696","GBCI",1
"2697","AINV",1
"2698","HTH",1
"2699","LKFN",1
"2700","CASH",1
"2701","SFBS",1
"2702","RBS",3
"2703","BMA",1
"2704","GABC",1
"2705","AB",1
"2706","TRMK",1
"2707","EFSC",1
"2708","BOKF",1
"2709","UVSP",1
"2710","OCFC",1
"2711","PJT",1
"2712","ENVA",1
"2713","AMG",1
"2714","NMR",4
"2715","UCFC",1
"2716","FMBI",1
"2717","ORIT",1
"2718","TREE",1
"2719","BSAC",1
"2720","HMN",1
"2721","EBSB",1
"2722","UIHC",1
"2723","TCPC",1
"2724","IBTX",1
"2725","AI",1
"2726","ACBI",1
"2727","CVBF",1
"2728","SASR",1
"2729","HAFC",1
"2730","GCAP",1
"2731","PRI",1
"2732","WASH",1
"2733","LBAI",1
"2734","IBOC",1
"2735","WBK",4
"2736","DGICA",1
"2737","GBDC",1
"2738","OCSI",1
"2739","CG",1
"2740","TRST",1
"2741","FLIC",1
"2742","FSB",1
"2743","CIT",1
"2744","EQBK",1
"2745","TCRD",1
"2746","SSB",1
"2747","MAIN",1
"2748","AVAL",1
"2749","GTS",1
"2750","NNI",1
"2751","TCBK",1
"2752","GSBC",1
"2753","ABCB",1
"2754","PJC",1
"2755","CACC",1
"2756","CNA",1
"2757","AMBC",1
"2758","TSLX",1
"2759","OLBK",1
"2760","PNNT",1
"2761","SFE",1
"2762","PHYS",1
"2763","SRCE",1
"2764","SBSI",1
"2765","QCRH",1
"2766","SBCF",1
"2767","FRME",1
"2768","FBNC",1
"2769","SLRC",1
"2770","CPF",1
"2771","EGBN",1
"2772","THG",1
"2773","NOAH",1
"2774","FRBK",1
"2775","PEBO",1
"2776","LOB",1
"2777","RNR",1
"2778","JRVR",1
"2779","NBTB",1
"2780","CNOB",1
"2781","GLAD",1
"2782","UFCS",1
"2783","CBU",1
"2784","TBK",1
"2785","PFSI",1
"2786","FFIN",1
"2787","MN",1
"2788","Y",1
"2789","AFH",1
"2790","HTBI",1
"2791","WSBC",1
"2792","MFNC",1
"2793","BLX",1
"2794","EFC",1
"2795","HCI",1
