"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Market.Cap","cluster"
"MDU 2018",-0.268318433465097,-0.0726409876929444,0.00191440710286337,0.0248113708356205,-0.0755066514859868,4673076844.16,"2"
"PSXP 2018",-0.163908316320289,-0.0830733253015377,-0.0102343686374512,0.0432661827994511,-0.0351043010148788,5213689884.66,"2"
"CREE 2018",-0.482709072014629,0.191087825244595,0.00119781738502383,-0.0294450967479492,0.140643053626414,4619403567.36,"2"
"CWH 2018",-0.356796671036468,-0.0291252000815834,0.00267467583948117,-0.013452845090437,0.03013688975068,1006921305.95,"2"
"DECK 2018",-0.418290966508456,0.045955225533031,0.0128202857463724,0.0256164804588336,-0.0468143035562239,2750028591.96,"2"
"COHR 2018",-0.317894375383742,0.179727698202819,0.00950175596529625,-0.0219915015038891,0.00812608369876139,4193816704.77,"2"
"SMFG 2018",15.5841162289537,-10.0444283462159,-0.561579808570178,5.85894633174371,7.68948211147512,53366400000,"199"
"FULT 2018",-0.332573868654758,-0.017471722592197,0.00104076662141931,0.0118490232330153,-0.0618480226541032,2725966080,"2"
"UNIT 2018",-0.166387866846252,-0.195736528072649,-0.00642114653799203,-0.0184878767327274,0.0927783223051448,2786737050.45,"2"
"LAZ 2018",0.00872920347943404,-0.0714154782096859,0.00348401851007277,0.0541114296504599,-0.268137246595974,4789666418.81,"2"
"CASY 2018",-0.2296389536265,-0.00722937522521703,-0.0202587664706358,0.0104975266921482,-0.0565275821948256,3625987839.6,"2"
"PODD 2018",-0.440242244711384,0.149880440241443,0.000355237576773031,-0.0382366898048104,0.107087591668462,4686006994.08,"2"
"NEXA 2018",-0.400842072857826,0.0529973040566356,0.00436562809984016,-0.00162595623357508,0.0584750094358071,1582700000,"2"
"MATW 2018",-0.391878495760676,0.00262307286609962,-0.000870994660342386,-0.00419166091741849,-0.0227101699157848,1569242961.58,"2"
"PLNT 2018",-0.474353730300441,-0.0120164649341545,0.00621304899100414,0.00186067590703353,0.0449330131911162,5235079958.64,"2"
"CAH 2018",0.91959234931086,-0.294618524778975,-0.112986519301407,0.0853721677843722,-0.0742998206795326,15270170158.35,"9"
"AYI 2018",-0.265262896392798,0.0740761777680974,0.00320366386609398,0.00906837765270928,-0.0869726523066173,6141267555.32,"2"
"DVA 2018",0.167215367611182,-0.224719850240223,0.00951925144583281,-0.0130984383696511,0.37930309982635,8542360000,"2"
"AMPE 2018",-0.537819529358307,0.0298147803365194,0.00538070898806525,0.00332283743502536,-0.0173646606620371,41619441.24,"2"
"REGN 2018",1.72898251389207,2.69865420103556,-0.10114366356865,-0.435283214892022,0.740251185698213,40425609654,"25"
"MELI 2018",-0.396559898048352,0.0849618040099738,-0.00421677259308623,-0.00421590513014205,0.0112137350267432,13237657258.15,"2"
"SGMS 2018",-0.110262658044198,-0.158924118487362,-0.00723911403119266,-0.152224155831151,0.617251042291145,1639710771.72,"2"
"WCN 2018",0.0302991526527189,-0.0683691457358753,0.00128776420507495,0.0451476551850878,0.0311820079996922,19565385840,"2"
"IMMR 2018",-0.515948982597343,0.0519300368477384,0.00399861489766732,0.00472929195583217,-0.00684645209932452,336265475.84,"2"
"VKTX 2018",-0.539716060630697,0.0404809719505733,0.00552675321799535,-0.000316552045948369,-0.00732222976403942,546667906.05,"2"
"MYOV 2018",-0.515415910900757,0.125609501401276,0.00450556718166201,-0.0301881063556994,0.0461017023171816,1236255036.65,"2"
"ABM 2018",-0.376998009706769,0.0113551472052211,-0.00217604891989275,0.0104114148689277,-0.0166975375939446,2024942634.75,"2"
"NGL 2018",-0.268030108573929,-0.0385357846326115,-0.00246210792189436,-0.0403807049334545,0.0553967344031907,1289541021.6,"2"
"ARCO 2018",-0.461928538470772,-0.00668317276821813,0.00869725119060054,0.0116387250770415,-0.0194764388722353,1674800000,"2"
"TYME 2018",-0.53555802574075,0.0450765625349616,0.00526370003141465,-0.00170090325748344,-0.0025678110043949,199985321.8,"2"
"MGPI 2018",-0.519113633334917,0.0270867913345067,0.00620206144962296,0.00628494613631889,-0.0283750281956955,961658418.7,"2"
"NTES 2018",1.04962370303923,1.67434599336436,-0.0303328486247231,-0.246995237569364,0.446683388097487,30127360000,"26"
"LTRPA 2018",-0.291472454038447,0.28508103555622,-0.00170562029670574,-0.0466323345358115,0.185501798376467,1192704273.95,"2"
"LNC 2018",0.44134345382582,-0.219412173445483,-0.000634522858160011,0.0945304182753671,-0.336499461493753,10960058388.44,"2"
"NGG 2018",5.78173465051494,-0.524336376303726,-0.327462626515752,-0.796751944990637,-0.828561750030038,93846392728.72,"24"
"SND 2018",-0.528768243924884,0.0262710242128538,0.00559107647744557,0.00774215929696529,-0.0177416375086154,92360473.74,"2"
"GTES 2018",-0.291937943737857,-0.0992977108289111,0.000531406062412919,-0.0144260426374587,0.0671220714788223,3837059906,"2"
"CMA 2018",0.549137617410042,-0.170132015279142,0.00323265318660726,0.026567912393527,-0.231542818883954,11107057188.66,"2"
"ALK 2018",0.189044638786166,-0.0106932774974264,-0.00575250958384074,0.0571855739052943,-0.20920992927228,7502798610.75,"2"
"CHL 2018",16.5570390804451,-1.09281253490707,-0.0579018545465581,3.28303659278083,-10.6031089799915,161438970000,"52"
"PFG 2018",0.989978390004951,0.00536012239240268,-0.0376127619124233,0.382487172796061,-0.555770482937215,12502251405.77,"9"
"IRET 2018",-0.460824208865834,-0.00310641427587658,0.00277567120774736,0.000517327072029422,-0.0209069862798118,639600000,"2"
"HUM 2018",1.37228965708869,-0.00370621979739773,-0.0199796180297472,0.0295409876430581,-0.544099850694844,39301297382.4,"3"
"TEX 2018",-0.342814163403253,0.0446287646486627,0.00264383361862955,-0.0286960864927357,0.0304391652840175,2031909000,"2"
"STFC 2018",-0.457446354934396,0.0330884034768425,0.0028097130887062,-0.0054973848925405,-0.0408864781311113,1468719046.32,"2"
"SAND 2018",-0.53634182107909,0.0306243828896128,0.00553356142197075,0.00755370784846286,-0.0140284309042832,29983630.08,"2"
"JWN 2018",0.18506803591154,0.0414705534832614,0.0154574529669824,0.0480857923697055,0.0440294240614598,7769400804,"2"
"HDSN 2018",-0.547602352108889,0.0163600247594781,0.00570998221135518,0.00696275006666082,-0.00584388290836566,37913493.59,"2"
"HFC 2018",0.258541254288392,0.0132929810734395,0.0146232286691545,0.0838618657578673,-0.247443476167386,8857698021.36,"2"
"PQG 2018",-0.412807361341055,-0.027093185673396,0.00430591984059441,-0.0157508911441858,0.102490023839759,2008097111.82,"2"
"EDU 2018",-0.241508523922493,0.149003239085045,-0.038088320287922,0.0368402687902091,-0.0490244735646796,15716260000,"2"
"ESRT 2018",-0.376595698884857,-0.0142152588680604,-0.000104902737886139,-0.00636977577894627,0.0447158324471736,2476689308.05,"2"
"LBRT 2018",-0.455226876217038,0.0395276461627511,0.00547570894638241,0.0320597564660751,-0.0382289574843016,1493364642.35,"2"
"PEB 2018",-0.372081143345208,-0.0938240302941524,0.00126694775098631,-0.0237480660639433,0.070878817304789,1954520050.27,"2"
"TSN 2018",1.25922090109093,-0.16789595616902,-0.10174018916598,0.0910400999346298,-0.471527009022493,21534996978,"9"
"HSBC 2018",20.700017343867,-8.23449914429956,0.018774158110481,-1.63519835160269,-5.22403910115881,161438970000,"200"
"OMI 2018",-0.389482220725001,-0.0660756212268688,-0.00261593928632749,-0.0162356245569438,0.0621178961962281,394161700.23,"2"
"PTC 2018",-0.274944996685198,0.372731105555375,-0.0121866141107787,-0.0750733364998261,0.208391938229172,12474631715.31,"2"
"CDW 2018",-0.0876437198918788,-0.0107768409965159,0.00884762708945749,0.0162071838336269,0.0977422678396791,12156265527.45,"2"
"SBGI 2018",-0.205238377034743,-0.0844982692627547,-0.0120878456584636,-0.0100953523942762,0.112141131983007,2567185560.9,"2"
"MMP 2018",0.380255888274694,-0.0684003969530362,-0.0296152674028067,0.0571905123738467,-0.308991523742125,13020815829.6,"2"
"PLAY 2018",-0.423548850975101,0.0206826048760588,0.00439220349015905,0.0184751369621369,-0.0260677359820351,1869905612.25,"2"
"EGOV 2018",-0.504187420504621,0.0368506116396647,0.00607495913783248,0.00818524925961313,-0.0306585028521617,830785338.24,"2"
"HDB 2018",1.83670306957651,-0.87694941569408,0.117675433772867,-0.307310082023559,0.474887813368503,45079580000,"38"
"TSE 2018",-0.341433243321779,0.0109063624258356,0.0062965459197818,0.011676203699929,-0.0301363384838208,1937442424.26,"2"
"WAL 2018",-0.323562762254203,0.0683333054270161,0.00407888991131379,0.0278040491760406,-0.0449963312875936,4180364327.92,"2"
"SBS 2018",-0.184102516372536,-0.0892376056040078,0.022777631668373,0.0886088781135548,0.00706321330309529,5519880000,"2"
"ARE 2018",0.0182925923470429,-0.14940533957683,-0.0131642449902065,-0.0406500298286213,0.0631412541164039,12391365499.24,"2"
"EXAS 2018",-0.454618488673976,0.175264469314499,0.000742048340941551,-0.0610136227733814,0.173393182539064,7755017133,"2"
"TRGP 2018",0.311204488762264,-0.176307919301279,-0.0218223347889651,0.00199805821633533,-0.086159932769487,8258789688.9,"2"
"LYV 2018",-0.190924910698008,-0.0179996652576158,-0.00682129917279529,0.0212127341604224,0.165238489307393,10320094254.25,"2"
"MFA 2018",-0.202777353477568,-0.117732449677756,-0.00357141796784825,-0.0312180955658174,-0.00941257607034167,3002970185.8,"2"
"ECL 2018",0.964426856234761,-0.106604838155751,-0.00733597851766577,0.0550398317307193,-0.319106857704755,42565444212.2,"9"
"RESN 2018",-0.538533098004575,0.0431139006518481,0.00543556901110792,-0.00136738007598948,-0.00380464409294861,36030887.69,"2"
"ELY 2018",-0.440371092940265,0.0795002450586274,0.004182526401136,-0.00180219989089789,-0.0250466896518144,1445881135.5,"2"
"ARES 2018",0.0526165995343926,-0.121546986343814,-0.00249087765628089,-0.289423947465015,0.258248170356423,1804567231.6,"2"
"DDD 2018",-0.477491972908638,0.157716928654417,0.00178607578657343,-0.0278941099329284,0.0739780970637772,1161216122.31,"2"
"LPT 2018",-0.182971100994711,-0.0752306220909787,-0.00632512937709259,-0.0109364315052767,-0.0114662102551386,6190748212.44,"2"
"MKC 2018",0.138944379837986,-0.110295142931016,-0.0399383338188253,0.000260896628336034,-0.0923431719171488,19749779250,"2"
"WAFD 2018",-0.32730310245577,-0.0741186586048884,0.00576738384100905,-0.0136588509198564,-0.00106292949913316,2624749663.9,"2"
"CQP 2018",0.915705829353363,-0.702406850137146,-0.0404569381268844,-0.0422244279463069,0.0727315959816967,17472675190.3,"9"
"PETQ 2018",-0.529490367588481,0.0239853582167129,0.0051755462161788,0.000485050477863577,-0.0115387180936912,661071604.08,"2"
"RMD 2018",-0.114366396059678,0.222507549068233,0.0134591651766065,-0.00556363625975397,-0.114420927662731,14813386897.02,"2"
"IRDM 2018",-0.409489512966513,-0.0203928582843177,-0.000108840238398352,-0.0109009711950404,0.0769120692770332,2054201487.3,"2"
"BKU 2018",-0.191639909052231,-0.0520388776888525,0.00308466523375101,0.0268859640523053,0.00507185349400342,3085820051.88,"2"
"H 2018",-0.0872577082737396,0.0195425770976568,0.0114782330292148,-0.00918078519014119,-0.160311020404103,7428424338.4,"2"
"EXPR 2018",-0.454287852979158,0.0432776542989822,0.00308355739988035,0.00684194686886642,-0.0361481501260428,505948810.92,"2"
"AVB 2018",0.415073502259551,-0.248358184566948,-0.0277805577851671,0.0201475099610306,-0.159715367773086,24057637786.35,"2"
"FII 2018",-0.322303926452219,0.0625875502243877,0.00586985884331569,0.0075557005505763,-0.0932456213926023,2668279779,"2"
"INCY 2018",0.143962219438133,1.26563840561031,-0.0328249624782971,-0.243354524058384,0.528801451627191,13532470131.32,"2"
"LBRDK 2018",-0.173006099358195,-0.0230193102845369,-0.000191059695457405,-0.000975261726555872,-0.323167842341454,853298323.2,"2"
"NVCN 2018",-0.563659005453714,0.0360976234797423,0.00651317881837073,-0.000384675875090673,0.0114287199272862,342992658.19,"2"
"TRMB 2018",-0.025359505961871,0.445986101556288,-0.0196093778426188,-0.097174404065519,0.19711558832156,8021628440.66,"2"
"CVEO 2018",-0.538028019960028,0.0282233925035459,0.00103869488077407,-0.00132356327082843,0.0438663775888474,240198002.33,"2"
"TDOC 2018",-0.462714016010044,0.14016224737245,0.00139290824935058,-0.0382501934377578,0.10262088521492,3475182080.06,"2"
"TRU 2018",-0.154302783796165,-0.0239028012476108,-0.00339660880274084,-0.0420649656219432,0.18505241716128,10525040000,"2"
"SOGO 2018",-0.400597202454793,0.20506719376686,-0.00167663661006823,-0.0210580700178113,0.0268539048129074,593250000,"2"
"XYL 2018",-0.0132352561591343,0.129315036423235,-0.0116876192497971,-0.0206538327896122,-0.0412957515480012,11990654856,"2"
"GPOR 2018",-0.341749506635501,-0.0366228885256512,-0.0051822218415185,0.0381331484575148,0.0689695161956996,1135128460.25,"2"
"ACGL 2018",0.183357710978059,0.0216655397974327,-0.00965854797411867,0.0728682060138085,-0.246628736407542,10814231158.4,"2"
"SFUN 2018",-0.508642574674687,0.0221351491508094,0.00280156191453313,-0.0055642062879624,0.025668317128314,464750000,"2"
"GRFS 2018",0.230565166001565,-0.0962557568401951,-0.00314383209684309,-0.0585931342793075,0.10975885779844,12484800000,"2"
"DY 2018",-0.411407759691088,0.132369694739323,0.000483091869983856,-0.0318720899585045,0.0374634089046742,131073694.64,"2"
"MGP 2018",-0.0701416907937454,-0.198687767778842,-0.00730783901469207,-0.00257578745500699,-0.0370151387634525,1872763894.06,"2"
"SNE 2018",2.47056698408944,-0.33682861441413,0.017151867887538,0.889286119356977,-0.890617314166741,64591920000,"38"
"MAA 2018",-0.130230112165141,-0.148631462177943,-0.00795209848444576,0.00931983183390103,0.0214733772962441,10894274301.9,"2"
"AEL 2018",-0.297601699763975,0.0187562145320356,0.0100921323951319,-0.0102300810454689,-0.103553689244953,2524186856.62,"2"
"GOGO 2018",-0.485658002618979,0.0974311288728387,0.00270946500820786,-0.0450312874869328,0.132362485160091,261500708.69,"2"
"TSU 2018",-0.0866131853926936,-0.00480905420459154,-0.0384012788994606,0.145018369586037,-0.251812462744491,7302300000,"2"
"WES 2018",0.0601685908798456,-0.210821536224199,-0.0148098426828827,0.026260037931542,-0.0547329011991724,6071145110.81,"2"
"QUAD 2018",-0.407949416820751,0.00625733656069176,-0.00125768306624791,0.00716334508739954,0.0118714421311959,636600062.56,"2"
"RYN 2018",-0.38099628479682,-0.0123722693020164,0.00317186480113129,0.0177751139617534,-0.0615383052052814,3584959588.47,"2"
"SYNA 2018",-0.265893017818102,0.41741426996611,-0.00337855529751843,-0.0830430201533086,0.150518190416311,1739361188.25,"2"
"VSTO 2018",-0.457323188994073,0.01460410328011,-0.00756749592156676,0.00522996141169415,0.0451608385444319,927176141.43,"2"
"BHVN 2018",-0.506931701599943,0.189796776273583,0.00406840626218805,-0.0509388989059967,0.0850839737403466,1491315017.8,"2"
"PPG 2018",1.24861618348042,0.106094190295312,-0.0122947152961263,-0.0222382137311082,-0.730727547530483,24523426068.67,"9"
"WAIR 2018",-0.464342587176632,0.00227219274700547,0.00665789834821571,-0.0108484905398973,0.00981805308817557,1103387151.38,"2"
"ORI 2018",0.178839010531634,-0.0954636303402864,-0.0107978350767815,0.0683602452767141,-0.451035208846761,6225368052.75,"2"
"TPC 2018",-0.427956580223833,0.038848374276423,0.00577470316099125,-0.0195441397345224,0.0114552604471291,798915156.12,"2"
"XHR 2018",-0.375198860288858,-0.00665811917461749,-9.94086472920196e-05,0.00769546241261056,-0.0247735054548795,1936019065.6,"2"
"WMGI 2018",-0.489311043252036,0.0736505461748078,0.00288238181905149,-0.0398184540583284,0.139919604233522,3404721424.2,"2"
"MC 2018",-0.15057015105264,0.304494797019248,-0.00913145473335291,-0.0372012781598959,0.0199037027769287,1933318009.62,"2"
"COT 2018",-0.283910109175431,0.00456675737756646,-0.00540608540837632,-0.0128113385696101,-0.0272230155759943,1920702087.58,"2"
"DDS 2018",-0.186544173027627,-0.0499084734726075,-0.00723164047757597,0.0189165965900935,-0.21695203539621,1741287071.92,"2"
"TMST 2018",-0.534793209035124,0.028525973616619,0.00540993833299042,8.83275459336873e-05,0.0110414249569567,389669998.32,"2"
"FR 2018",-0.409892460839433,-0.031511955341959,0.000826642550125009,0.00855999225051265,-0.0172073380736964,3645246802.08,"2"
"NMIH 2018",-0.48857965993823,0.0488036482392352,0.00612266352374209,0.00821682995030631,-0.00628575343980113,1183496358.45,"2"
"MTCH 2018",0.0894271432653964,0.192739301857729,-0.017358015798026,-0.0172446949560124,-0.147066704657334,11893743822.87,"2"
"TRHC 2018",-0.531856378650013,0.0500090571936476,0.00457112117672372,-0.00201732099658571,0.00803986501487457,1304908079.36,"2"
"XNET 2018",-0.510589769626886,0.087210543844445,0.00413667623461649,-0.0122414589854179,0.00923834278928225,227800000,"2"
"CIG 2018",-0.153313263698276,-0.149184858695395,0.0110800661781363,0.0196152706700732,-0.0120468748108528,3456760000,"2"
"HAIN 2018",-0.444127931915939,0.00590482662353552,0.00214703580161606,-0.00264582373027623,-0.00926193122262438,3209227884.45,"2"
"TIVO 2018",-0.423622011119749,0.190802186187737,0.0010962315930706,-0.0400447565523562,0.164157661094206,1166153070,"2"
"CUK 2018",1.23076663390289,-0.424547518219899,-0.0690442983958966,0.317797112461867,-0.5819387581826,31170057624.72,"3"
"ECHO 2018",-0.48666779255561,0.0307868599585557,0.00423407382551236,0.00537212915726333,-0.0114951657913413,580365897.45,"2"
"MSI 2018",0.540467844033391,0.428861062137156,-0.0237621743900306,-0.115900763252372,0.154147546976371,18812245934.72,"9"
"PDCE 2018",-0.365134087662042,0.00948486898371324,-0.00389913448798966,0.0547694788511165,0.0599307115456078,1966554816.96,"2"
"FNV 2018",-0.427980064433685,0.0262972698264677,0.00616222922513481,0.0456760846659403,-0.0649685342411439,1580084538.48,"2"
"LPSN 2018",-0.501184305911701,0.0950568767808953,0.00345960307476717,-0.0119673419900888,0.0214352177799972,1196019781.38,"2"
"TELL 2018",-0.551284713530717,0.0575000673946997,0.00612966017610513,-0.0138182854001991,0.0251647241233019,1671552325.7,"2"
"KMX 2018",0.281001121894644,-0.411381685171229,0.0326023983726143,-0.236661941128949,0.504763361111022,11198102958.72,"8"
"LFC 2018",3.22246683666419,-0.858419285474033,-0.157734304597715,1.80583068783708,-1.01831439546558,452760000,"12"
"ESPR 2018",-0.502283567783583,0.196354654039721,0.00332510669608109,-0.0486607287807137,0.0954615654446475,1233306092,"2"
"BRX 2018",-0.0856586004339797,-0.179722634225033,-0.0092729790134704,-0.0175221987805419,0.0346927499318143,4404161671.65,"2"
"LH 2018",0.339363486114204,-0.0512501010801309,0.0194347903478256,-0.0313019769099134,0.0508050689218336,12749724000,"2"
"PLCE 2018",-0.4227082418806,0.0891962572149477,0.00910602011933242,0.00485316044468467,-0.00765238982760609,2468427551.7,"2"
"NBHC 2018",-0.48818764483194,0.0128114108315095,0.00509981582301138,0.00577067871624551,-0.0226089696865973,949829244.21,"2"
"FND 2018",-0.45238484055726,0.0270576487285238,0.00207752691015474,0.0158336791194748,-0.0358448217502939,2531505571.65,"2"
"MOH 2018",-0.176621823569465,0.0343219044694274,0.0289416651430903,-0.0636014664286152,-0.0735391825942395,7250849580,"2"
"SSW 2018",-0.31789816702904,-0.124298363173423,-0.0027899418963578,-0.00527103625741133,0.122815391734775,1385910000,"2"
"FUL 2018",-0.30755884522784,-0.045054556497283,-0.00328689533511071,-0.0155056575474596,0.0208736023752597,2433393840,"2"
"MRC 2018",-0.458897540045819,0.0222109034681529,0.00478676618916519,-0.0148505236666893,0.0290270536183554,1104679849.91,"2"
"EXR 2018",-0.0350162945063023,-0.164828998994352,-0.0102050190181444,-0.00173677687340413,-0.0225356539464495,11447109229.92,"2"
"SCHL 2018",-0.423772026359444,0.0274128342270152,0.00152361945261514,0.011519168033183,-0.0669019260682454,1562702185.66,"2"
"CPG 2018",-0.649064564425326,-0.202372322166002,-0.0812932973766124,0.0823225669827012,0.496189271912003,9942922633.68,"14"
"ADTN 2018",-0.440265438325295,0.11950125463873,-0.000214984331732385,-0.012892537672628,-0.0210482953063353,511763631.3,"2"
"WHR 2018",0.220424879068565,-0.305287194373653,-0.000548004452924274,0.0532596739190224,-0.222273654545246,6819190349.25,"2"
"HSY 2018",0.552928293749595,-0.0624760494934641,-0.00533449449861672,0.0686696259160566,-0.425081919433761,22487198717.84,"2"
"HTGM 2018",-0.542059292122306,0.0341376874120524,0.00560651824745431,0.00146882745405953,-0.00852528780652886,72379205,"2"
"SEAS 2018",-0.422337987908085,0.00388927704455739,0.00245706328746158,-0.00447807004090633,0.0827393800225407,1939086067.39,"2"
"BECN 2018",-0.270520292622781,-0.0760869024408924,-0.00902917493975063,0.00497567470699288,0.0635309094951501,2373003405.76,"2"
"BPOP 2018",-0.135033848454572,-0.0110182373894533,0.00273339694316885,0.0577252910097268,-0.142069033210336,4738645711.08,"2"
"PGRE 2018",-0.313246323443399,-0.101934677214456,-0.000620416422325267,-0.0436766632383482,0.127624161626626,2979901887.6,"2"
"COO 2018",-0.178819063628121,0.074185545274308,0.0143701146145599,-0.00491082423315082,0.0416639747209734,12693271257.42,"2"
"JT 2018",-0.493449121111669,0.0871446618705375,0.00310030128001767,-0.0132814351799606,0.0169509949139072,521708700,"2"
"WRI 2018",-0.206002557609848,-0.0618524623406493,-0.00497807521069936,0.0125136498704542,-0.154140688041873,3183737444.46,"2"
"COMM 2018",-0.159126696213198,0.0790206090032144,-0.00688593135913601,-0.066155072760854,0.254887457384476,3150537330.16,"2"
"ABEO 2018",-0.539524030804321,0.0696746944367553,0.00519417109956307,-0.00912293496407666,0.0214168671743495,342323630.04,"2"
"CPT 2018",-0.25055952508365,-0.0397949173401131,-0.00480946914253455,0.0161513213766021,-0.0381291408962463,8200556297.1,"2"
"SHOP 2018",-0.317062558818412,0.411466458678361,-0.00689893665141311,-0.0931399722173371,0.194900906129019,706459500,"2"
"RETA 2018",-0.515065248601705,0.111536171078382,0.00421811720768042,-0.0242028507324829,0.0418453000341405,1667181483,"2"
"MWA 2018",-0.494880853722131,0.0201235342228866,0.00172028351868153,0.0085242428859743,0.00976502498087592,1798385952.93,"2"
"BLUE 2018",-0.371239329761683,0.58550442040807,-0.00420676905226947,-0.174413431245289,0.373322180957742,5425685571.2,"2"
"GWB 2018",-0.429219094345779,0.0148858613589834,0.0105141950973914,0.0149086207843946,-0.0615801165689391,2440116939.46,"2"
"WPRT 2018",-0.555899467801729,0.0515079309304848,0.00584533000284746,-0.00350527608128498,0.0281996657652752,109388868.3,"2"
"CORT 2018",-0.463346850714198,0.137075124210686,0.00303123140775442,-0.0111770639191183,0.0310117737675401,1542703221.28,"2"
"BOOT 2018",-0.512600977500026,0.0162501569671548,0.00475947032423682,0.00535212826451077,-0.0170024391162599,458931278.16,"2"
"ALEX 2018",-0.452370707057923,-0.010829788761909,0.00441435941729413,0.0240349853313362,-0.0217258288749863,1323858263.42,"2"
"TKR 2018",-0.24124864695213,0.0178897693117419,0.00701977369340395,-0.0100441751468204,-0.0287139271910496,2868447071.28,"2"
"RL 2018",0.110537286884572,0.104621130713479,0.0201908519567665,0.0402389507620582,-0.229804778037619,8782542213.12,"2"
"XXII 2018",-0.537433794614307,0.039522545863553,0.00541015537978288,-0.000115261092268124,-0.00889038070166568,309759655.32,"2"
"CLGX 2018",-0.327119819717978,0.0229057659377712,0.00234507021120906,-0.0136636865642008,0.0681361887048357,2692364093.46,"2"
"AXGN 2018",-0.532811200765021,0.046400081906247,0.00510692765227889,-0.00257043281529263,-0.000201253437543997,790086754.53,"2"
"MASI 2018",-0.384528743359196,0.144489053422294,0.00024038146407734,-0.0035594250172997,-0.0150050675712772,5690157542.82,"2"
"OKTA 2018",-0.472395446802485,0.186121636783871,0.00128175110531062,-0.0406224400167147,0.0993698062365856,3001667336.6,"2"
"TD 2018",7.54563865917463,-2.86585125621627,0.0594290222945166,-0.44306557738409,-1.4895461563591,134985337821.72,"104"
"BRO 2018",-0.128132361874114,0.0113998009096435,0.00412348237565732,0.0128075753203104,-0.0991442211103526,7695033856.12,"2"
"ALSN 2018",-0.200464880188776,0.0665751434392017,0.0094190482198316,0.0175953298870144,0.0788125514399269,5692415118.4,"2"
"FAF 2018",0.136499687077167,0.0287510669088173,-0.00652963582543622,0.0416287675580345,-0.214393159302286,4990200294.24,"2"
"BRKR 2018",-0.32236496515174,0.155863483148145,0.00389729308118492,-0.0109855569068045,-0.0289926156139068,4661025579.21,"2"
"G 2018",-0.285215472985101,0.0884362423037471,0.00408206822813861,-0.0126577683197085,0.0290213900457423,5130490963.13,"2"
"CFX 2018",-0.33720132318976,0.0169701470119996,-0.00265505422650568,-0.00930138361162612,0.00746514315750257,2449468484.1,"2"
"PANW 2018",0.335109564263216,1.42120597200221,-0.0457769380642835,-0.321854200433049,1.02757459972543,18414407832.96,"2"
"GPC 2018",0.469254322939166,-0.134585968037766,0.00084473478586554,0.0642109870545334,-0.407749872679156,14091825393.46,"2"
"ELP 2018",-0.255617870330737,-0.086709646298261,0.0109058050960532,0.0417181974829658,-0.0360644698639561,1002240000,"2"
"KMPR 2018",-0.39482001843195,-0.0194318302804469,0.000800882945528463,0.0420732640189808,-0.0642117941680359,4297915285.96,"2"
"BGS 2018",-0.35577601963799,-0.0479230602666197,0.00620507602801055,0.000548126842394886,-0.0431377381248538,1906120399.19,"2"
"NBIX 2018",-0.403294322931985,0.265406049343891,-0.00295303002742244,-0.0538848904452092,0.164560331651621,6475614616.62,"2"
"CHKP 2018",0.154909950584394,0.375787717283967,-0.00537126510016933,0.0111702206553832,-0.222773097311874,15910750000,"2"
"JAZZ 2018",-0.0685761918540978,0.369494169423442,-0.00902841617368023,-0.0498334935355974,0.188019636297573,7477464296.4,"2"
"CMCO 2018",-0.490401775088224,0.0266730727855443,0.00705011536071038,0.00167732594494621,-0.00849353071014947,802760053.7,"2"
"CRS 2018",-0.385169103856135,0.0355900770246551,-0.00401483655383226,0.00398978807468505,-0.0552824907728813,2506964434.66,"2"
"AMC 2018",-0.138143382334766,-0.195035424224749,-0.00546532046367066,-0.0282291200722311,0.122203798441936,1271154326.88,"2"
"BVN 2018",-0.447176233730676,0.0100875227329924,0.0054787672619432,0.0232054326782738,-0.0383954850720692,4119880000,"2"
"EXK 2018",-0.546514488148738,0.0371054730630927,0.00480785767396834,0.00504352650711932,-0.00158094791626779,101853187.15,"2"
"BLK 2018",3.2366654607968,1.10669345467793,-0.0127955453384733,-0.1486717659927,-1.02138070866897,61952540579.34,"21"
"IMO 2018",0.898026347746859,-0.196429974218471,0.0232921338026638,0.211760052894892,-0.863460389465315,11012418046.3922,"9"
"WRD 2018",-0.400835003406259,-0.0422319318708664,-0.00015623563177807,0.00483099620407311,0.0283289681065706,4890121156.5,"2"
"CATM 2018",-0.457336011773357,0.0167470753676876,0.00261974380197869,0.0139865641578482,0.0365800766529266,1198790112,"2"
"POR 2018",-0.257139435895771,-0.0938248633330605,-0.00263395064492319,0.0313540114486754,-0.0476809764550008,4091867615.15,"2"
"BBL 2018",3.08950772619562,-1.82440629751534,-0.831976684070328,1.31451663384132,-0.554108792602316,19575664208.64,"12"
"GCI 2018",-0.388829494732812,0.0357033698332359,0.0010698131247488,0.00427733631460551,-0.0298176734693213,964823531.73,"2"
"ORLY 2018",0.128029894539846,-0.0522878822175572,0.0176617125226204,0.09748681073469,0.00431250886177667,27582330146.84,"2"
"GDI 2018",-0.382530254702096,-0.0389372797755084,0.00821188624667467,0.0197974751863872,0.0349695909225297,4064697971.65,"2"
"FFIV 2018",0.00716542568564343,0.675615546628915,-0.00620559974264042,-0.088920230233186,0.225181012344474,11609001494.24,"2"
"KNL 2018",-0.444284361244317,0.017522499180271,0.00502045663169504,0.0030936142854041,-0.0279279220992203,814423801.6,"2"
